day_since_genesis,blocks_mined_today,block_reward_today_BTRF,emission_today_BTRF,cumulative_supply_BTRF,cumulative_pct_of_cap
1175,576,12.5,7200.0,13717200.0,65.32
1176,576,12.5,7200.0,13724400.0,65.35428571428571
1177,576,12.5,7200.0,13731600.0,65.38857142857142
1178,576,12.5,7200.0,13738800.0,65.42285714285714
1179,576,12.5,7200.0,13746000.0,65.45714285714286
1180,576,12.5,7200.0,13753200.0,65.49142857142857
1181,576,12.5,7200.0,13760400.0,65.52571428571429
1182,576,12.5,7200.0,13767600.0,65.56
1183,576,12.5,7200.0,13774800.0,65.59428571428572
1184,576,12.5,7200.0,13782000.0,65.62857142857142
1185,576,12.5,7200.0,13789200.0,65.66285714285715
1186,576,12.5,7200.0,13796400.0,65.69714285714285
1187,576,12.5,7200.0,13803600.0,65.73142857142858
1188,576,12.5,7200.0,13810800.0,65.76571428571428
1189,576,12.5,7200.0,13818000.0,65.8
1190,576,12.5,7200.0,13825200.0,65.83428571428571
1191,576,12.5,7200.0,13832400.0,65.86857142857143
1192,576,12.5,7200.0,13839600.0,65.90285714285714
1193,576,12.5,7200.0,13846800.0,65.93714285714286
1194,576,12.5,7200.0,13854000.0,65.97142857142858
1195,576,12.5,7200.0,13861200.0,66.00571428571429
1196,576,12.5,7200.0,13868400.0,66.03999999999999
1197,576,12.5,7200.0,13875600.0,66.07428571428572
1198,576,12.5,7200.0,13882800.0,66.10857142857142
1199,576,12.5,7200.0,13890000.0,66.14285714285715
1200,576,12.5,7200.0,13897200.0,66.17714285714285
1201,576,12.5,7200.0,13904400.0,66.21142857142857
1202,576,12.5,7200.0,13911600.0,66.24571428571429
1203,576,12.5,7200.0,13918800.0,66.28
1204,576,12.5,7200.0,13926000.0,66.31428571428572
1205,576,12.5,7200.0,13933200.0,66.34857142857142
1206,576,12.5,7200.0,13940400.0,66.38285714285715
1207,576,12.5,7200.0,13947600.0,66.41714285714285
1208,576,12.5,7200.0,13954800.0,66.45142857142858
1209,576,12.5,7200.0,13962000.0,66.48571428571428
1210,576,12.5,7200.0,13969200.0,66.52
1211,576,12.5,7200.0,13976400.0,66.55428571428571
1212,576,12.5,7200.0,13983600.0,66.58857142857143
1213,576,12.5,7200.0,13990800.0,66.62285714285714
1214,576,12.5,7200.0,13998000.0,66.65714285714286
1215,576,12.5,7200.0,14005200.0,66.69142857142857
1216,576,12.5,7200.0,14012400.0,66.72571428571429
1217,576,12.5,7200.0,14019600.0,66.75999999999999
1218,576,12.5,7200.0,14026800.0,66.79428571428572
1219,576,12.5,7200.0,14034000.0,66.82857142857142
1220,576,12.5,7200.0,14041200.0,66.86285714285715
1221,576,12.5,7200.0,14048400.0,66.89714285714285
1222,576,12.5,7200.0,14055600.0,66.93142857142857
1223,576,12.5,7200.0,14062800.0,66.96571428571428
1224,576,12.5,7200.0,14070000.0,67.0
1225,576,12.5,7200.0,14077200.0,67.03428571428572
1226,576,12.5,7200.0,14084400.0,67.06857142857143
1227,576,12.5,7200.0,14091600.0,67.10285714285715
1228,576,12.5,7200.0,14098800.0,67.13714285714286
1229,576,12.5,7200.0,14106000.0,67.17142857142858
1230,576,12.5,7200.0,14113200.0,67.2057142857143
1231,576,12.5,7200.0,14120400.0,67.24
1232,576,12.5,7200.0,14127600.0,67.27428571428572
1233,576,12.5,7200.0,14134800.0,67.30857142857143
1234,576,12.5,7200.0,14142000.0,67.34285714285714
1235,576,12.5,7200.0,14149200.0,67.37714285714286
1236,576,12.5,7200.0,14156400.0,67.41142857142857
1237,576,12.5,7200.0,14163600.0,67.44571428571429
1238,576,12.5,7200.0,14170800.0,67.47999999999999
1239,576,12.5,7200.0,14178000.0,67.51428571428572
1240,576,12.5,7200.0,14185200.0,67.54857142857142
1241,576,12.5,7200.0,14192400.0,67.58285714285715
1242,576,12.5,7200.0,14199600.0,67.61714285714285
1243,576,12.5,7200.0,14206800.0,67.65142857142857
1244,576,12.5,7200.0,14214000.0,67.68571428571428
1245,576,12.5,7200.0,14221200.0,67.72
1246,576,12.5,7200.0,14228400.0,67.75428571428571
1247,576,12.5,7200.0,14235600.0,67.78857142857143
1248,576,12.5,7200.0,14242800.0,67.82285714285715
1249,576,12.5,7200.0,14250000.0,67.85714285714286
1250,576,12.5,7200.0,14257200.0,67.89142857142856
1251,576,12.5,7200.0,14264400.0,67.92571428571429
1252,576,12.5,7200.0,14271600.0,67.96
1253,576,12.5,7200.0,14278800.0,67.99428571428572
1254,576,12.5,7200.0,14286000.0,68.02857142857142
1255,576,12.5,7200.0,14293200.0,68.06285714285714
1256,576,12.5,7200.0,14300400.0,68.09714285714286
1257,576,12.5,7200.0,14307600.0,68.13142857142857
1258,576,12.5,7200.0,14314800.0,68.16571428571429
1259,576,12.5,7200.0,14322000.0,68.2
1260,576,12.5,7200.0,14329200.0,68.23428571428572
1261,576,12.5,7200.0,14336400.0,68.26857142857143
1262,576,12.5,7200.0,14343600.0,68.30285714285715
1263,576,12.5,7200.0,14350800.0,68.33714285714285
1264,576,12.5,7200.0,14358000.0,68.37142857142857
1265,576,12.5,7200.0,14365200.0,68.40571428571428
1266,576,12.5,7200.0,14372400.0,68.44
1267,576,12.5,7200.0,14379600.0,68.47428571428571
1268,576,12.5,7200.0,14386800.0,68.50857142857143
1269,576,12.5,7200.0,14394000.0,68.54285714285714
1270,576,12.5,7200.0,14401200.0,68.57714285714286
1271,576,12.5,7200.0,14408400.0,68.61142857142856
1272,576,12.5,7200.0,14415600.0,68.64571428571429
1273,576,12.5,7200.0,14422800.0,68.67999999999999
1274,576,12.5,7200.0,14430000.0,68.71428571428572
1275,576,12.5,7200.0,14437200.0,68.74857142857142
1276,576,12.5,7200.0,14444400.0,68.78285714285714
1277,576,12.5,7200.0,14451600.0,68.81714285714285
1278,576,12.5,7200.0,14458800.0,68.85142857142857
1279,576,12.5,7200.0,14466000.0,68.88571428571429
1280,576,12.5,7200.0,14473200.0,68.92
1281,576,12.5,7200.0,14480400.0,68.95428571428572
1282,576,12.5,7200.0,14487600.0,68.98857142857143
1283,576,12.5,7200.0,14494800.0,69.02285714285713
1284,576,12.5,7200.0,14502000.0,69.05714285714286
1285,576,12.5,7200.0,14509200.0,69.09142857142857
1286,576,12.5,7200.0,14516400.0,69.1257142857143
1287,576,12.5,7200.0,14523600.0,69.16
1288,576,12.5,7200.0,14530800.0,69.19428571428571
1289,576,12.5,7200.0,14538000.0,69.22857142857143
1290,576,12.5,7200.0,14545200.0,69.26285714285714
1291,576,12.5,7200.0,14552400.0,69.29714285714286
1292,576,12.5,7200.0,14559600.0,69.33142857142856
1293,576,12.5,7200.0,14566800.0,69.36571428571429
1294,576,12.5,7200.0,14574000.0,69.39999999999999
1295,576,12.5,7200.0,14581200.0,69.43428571428572
1296,576,12.5,7200.0,14588400.0,69.46857142857142
1297,576,12.5,7200.0,14595600.0,69.50285714285714
1298,576,12.5,7200.0,14602800.0,69.53714285714285
1299,576,12.5,7200.0,14610000.0,69.57142857142857
1300,576,12.5,7200.0,14617200.0,69.60571428571428
1301,576,12.5,7200.0,14624400.0,69.64
1302,576,12.5,7200.0,14631600.0,69.67428571428572
1303,576,12.5,7200.0,14638800.0,69.70857142857143
1304,576,12.5,7200.0,14646000.0,69.74285714285713
1305,576,12.5,7200.0,14653200.0,69.77714285714286
1306,576,12.5,7200.0,14660400.0,69.81142857142856
1307,576,12.5,7200.0,14667600.0,69.8457142857143
1308,576,12.5,7200.0,14674800.0,69.88
1309,576,12.5,7200.0,14682000.0,69.91428571428571
1310,576,12.5,7200.0,14689200.0,69.94857142857143
1311,576,12.5,7200.0,14696400.0,69.98285714285714
1312,576,12.5,7200.0,14703600.0,70.01714285714286
1313,576,12.5,7200.0,14710800.0,70.05142857142857
1314,576,12.5,7200.0,14718000.0,70.08571428571429
1315,576,12.5,7200.0,14725200.0,70.12
1316,576,12.5,7200.0,14732400.0,70.15428571428572
1317,576,12.5,7200.0,14739600.0,70.18857142857144
1318,576,12.5,7200.0,14746800.0,70.22285714285714
1319,576,12.5,7200.0,14754000.0,70.25714285714287
1320,576,12.5,7200.0,14761200.0,70.29142857142857
1321,576,12.5,7200.0,14768400.0,70.32571428571428
1322,576,12.5,7200.0,14775600.0,70.36
1323,576,12.5,7200.0,14782800.0,70.39428571428572
1324,576,12.5,7200.0,14790000.0,70.42857142857143
1325,576,12.5,7200.0,14797200.0,70.46285714285713
1326,576,12.5,7200.0,14804400.0,70.49714285714286
1327,576,12.5,7200.0,14811600.0,70.53142857142856
1328,576,12.5,7200.0,14818800.0,70.5657142857143
1329,576,12.5,7200.0,14826000.0,70.6
1330,576,12.5,7200.0,14833200.0,70.63428571428571
1331,576,12.5,7200.0,14840400.0,70.66857142857143
1332,576,12.5,7200.0,14847600.0,70.70285714285714
1333,576,12.5,7200.0,14854800.0,70.73714285714286
1334,576,12.5,7200.0,14862000.0,70.77142857142857
1335,576,12.5,7200.0,14869200.0,70.80571428571429
1336,576,12.5,7200.0,14876400.0,70.84
1337,576,12.5,7200.0,14883600.0,70.87428571428572
1338,576,12.5,7200.0,14890800.0,70.90857142857143
1339,576,12.5,7200.0,14898000.0,70.94285714285714
1340,576,12.5,7200.0,14905200.0,70.97714285714287
1341,576,12.5,7200.0,14912400.0,71.01142857142857
1342,576,12.5,7200.0,14919600.0,71.0457142857143
1343,576,12.5,7200.0,14926800.0,71.08
1344,576,12.5,7200.0,14934000.0,71.11428571428571
1345,576,12.5,7200.0,14941200.0,71.14857142857143
1346,576,12.5,7200.0,14948400.0,71.18285714285715
1347,576,12.5,7200.0,14955600.0,71.21714285714286
1348,576,12.5,7200.0,14962800.0,71.25142857142858
1349,576,12.5,7200.0,14970000.0,71.28571428571429
1350,576,12.5,7200.0,14977200.0,71.32
1351,576,12.5,7200.0,14984400.0,71.35428571428571
1352,576,12.5,7200.0,14991600.0,71.38857142857142
1353,576,12.5,7200.0,14998800.0,71.42285714285714
1354,576,12.5,7200.0,15006000.0,71.45714285714286
1355,576,12.5,7200.0,15013200.0,71.49142857142857
1356,576,12.5,7200.0,15020400.0,71.52571428571429
1357,576,12.5,7200.0,15027600.0,71.56
1358,576,12.5,7200.0,15034800.0,71.5942857142857
1359,576,12.5,7200.0,15042000.0,71.62857142857143
1360,576,12.5,7200.0,15049200.0,71.66285714285713
1361,576,12.5,7200.0,15056400.0,71.69714285714286
1362,576,12.5,7200.0,15063600.0,71.73142857142857
1363,576,12.5,7200.0,15070800.0,71.76571428571428
1364,576,12.5,7200.0,15078000.0,71.8
1365,576,12.5,7200.0,15085200.0,71.83428571428571
1366,576,12.5,7200.0,15092400.0,71.86857142857143
1367,576,12.5,7200.0,15099600.0,71.90285714285714
1368,576,12.5,7200.0,15106800.0,71.93714285714286
1369,576,12.5,7200.0,15114000.0,71.97142857142858
1370,576,12.5,7200.0,15121200.0,72.00571428571429
1371,576,12.5,7200.0,15128400.0,72.04
1372,576,12.5,7200.0,15135600.0,72.07428571428571
1373,576,12.5,7200.0,15142800.0,72.10857142857144
1374,576,12.5,7200.0,15150000.0,72.14285714285714
1375,576,12.5,7200.0,15157200.0,72.17714285714287
1376,576,12.5,7200.0,15164400.0,72.21142857142857
1377,576,12.5,7200.0,15171600.0,72.24571428571429
1378,576,12.5,7200.0,15178800.0,72.28
1379,576,12.5,7200.0,15186000.0,72.31428571428572
1380,576,12.5,7200.0,15193200.0,72.34857142857143
1381,576,12.5,7200.0,15200400.0,72.38285714285713
1382,576,12.5,7200.0,15207600.0,72.41714285714286
1383,576,12.5,7200.0,15214800.0,72.45142857142856
1384,576,12.5,7200.0,15222000.0,72.48571428571428
1385,576,12.5,7200.0,15229200.0,72.52
1386,576,12.5,7200.0,15236400.0,72.55428571428571
1387,576,12.5,7200.0,15243600.0,72.58857142857143
1388,576,12.5,7200.0,15250800.0,72.62285714285714
1389,576,12.5,7200.0,15258000.0,72.65714285714286
1390,576,12.5,7200.0,15265200.0,72.69142857142857
1391,576,12.5,7200.0,15272400.0,72.72571428571428
1392,576,12.5,7200.0,15279600.0,72.76
1393,576,12.5,7200.0,15286800.0,72.7942857142857
1394,576,12.5,7200.0,15294000.0,72.82857142857144
1395,576,12.5,7200.0,15301200.0,72.86285714285714
1396,576,12.5,7200.0,15308400.0,72.89714285714285
1397,576,12.5,7200.0,15315600.0,72.93142857142857
1398,576,12.5,7200.0,15322800.0,72.96571428571428
1399,576,12.5,7200.0,15330000.0,73.0
1400,576,12.5,7200.0,15337200.0,73.03428571428572
1401,576,12.5,7200.0,15344400.0,73.06857142857143
1402,576,12.5,7200.0,15351600.0,73.10285714285715
1403,576,12.5,7200.0,15358800.0,73.13714285714286
1404,576,12.5,7200.0,15366000.0,73.17142857142858
1405,576,12.5,7200.0,15373200.0,73.20571428571428
1406,576,12.5,7200.0,15380400.0,73.24000000000001
1407,576,12.5,7200.0,15387600.0,73.27428571428571
1408,576,12.5,7200.0,15394800.0,73.30857142857144
1409,576,12.5,7200.0,15402000.0,73.34285714285714
1410,576,12.5,7200.0,15409200.0,73.37714285714286
1411,576,12.5,7200.0,15416400.0,73.41142857142857
1412,576,12.5,7200.0,15423600.0,73.44571428571427
1413,576,12.5,7200.0,15430800.0,73.48
1414,576,12.5,7200.0,15438000.0,73.5142857142857
1415,576,12.5,7200.0,15445200.0,73.54857142857144
1416,576,12.5,7200.0,15452400.0,73.58285714285714
1417,576,12.5,7200.0,15459600.0,73.61714285714285
1418,576,12.5,7200.0,15466800.0,73.65142857142857
1419,576,12.5,7200.0,15474000.0,73.68571428571428
1420,576,12.5,7200.0,15481200.0,73.72
1421,576,12.5,7200.0,15488400.0,73.75428571428571
1422,576,12.5,7200.0,15495600.0,73.78857142857143
1423,576,12.5,7200.0,15502800.0,73.82285714285715
1424,576,12.5,7200.0,15510000.0,73.85714285714286
1425,576,12.5,7200.0,15517200.0,73.89142857142858
1426,576,12.5,7200.0,15524400.0,73.92571428571428
1427,576,12.5,7200.0,15531600.0,73.96000000000001
1428,576,12.5,7200.0,15538800.0,73.99428571428571
1429,576,12.5,7200.0,15546000.0,74.02857142857144
1430,576,12.5,7200.0,15553200.0,74.06285714285714
1431,576,12.5,7200.0,15560400.0,74.09714285714286
1432,576,12.5,7200.0,15567600.0,74.13142857142857
1433,576,12.5,7200.0,15574800.0,74.16571428571429
1434,576,12.5,7200.0,15582000.0,74.2
1435,576,12.5,7200.0,15589200.0,74.23428571428572
1436,576,12.5,7200.0,15596400.0,74.26857142857143
1437,576,12.5,7200.0,15603600.0,74.30285714285715
1438,576,12.5,7200.0,15610800.0,74.33714285714285
1439,576,12.5,7200.0,15618000.0,74.37142857142857
1440,576,12.5,7200.0,15625200.0,74.40571428571428
1441,576,12.5,7200.0,15632400.0,74.44
1442,576,12.5,7200.0,15639600.0,74.47428571428571
1443,576,12.5,7200.0,15646800.0,74.50857142857143
1444,576,12.5,7200.0,15654000.0,74.54285714285714
1445,576,12.5,7200.0,15661200.0,74.57714285714286
1446,576,12.5,7200.0,15668400.0,74.61142857142858
1447,576,12.5,7200.0,15675600.0,74.64571428571428
1448,576,12.5,7200.0,15682800.0,74.68
1449,576,12.5,7200.0,15690000.0,74.71428571428571
1450,576,12.5,7200.0,15697200.0,74.74857142857144
1451,576,12.5,7200.0,15704400.0,74.78285714285714
1452,576,12.5,7200.0,15711600.0,74.81714285714285
1453,576,12.5,7200.0,15718800.0,74.85142857142857
1454,576,12.5,7200.0,15726000.0,74.88571428571429
1455,576,12.5,7200.0,15733200.0,74.92
1456,576,12.5,7200.0,15740400.0,74.95428571428572
1457,576,12.5,7200.0,15747600.0,74.98857142857143
1458,576,6.25,4800.0,15752400.0,75.01142857142857
1459,576,6.25,3600.0,15756000.0,75.02857142857144
1460,576,6.25,3600.0,15759600.0,75.04571428571428
1461,576,6.25,3600.0,15763200.0,75.06285714285714
1462,576,6.25,3600.0,15766800.0,75.08
1463,576,6.25,3600.0,15770400.0,75.09714285714286
1464,576,6.25,3600.0,15774000.0,75.11428571428571
1465,576,6.25,3600.0,15777600.0,75.13142857142857
1466,576,6.25,3600.0,15781200.0,75.14857142857143
1467,576,6.25,3600.0,15784800.0,75.16571428571429
1468,576,6.25,3600.0,15788400.0,75.18285714285715
1469,576,6.25,3600.0,15792000.0,75.2
1470,576,6.25,3600.0,15795600.0,75.21714285714286
1471,576,6.25,3600.0,15799200.0,75.2342857142857
1472,576,6.25,3600.0,15802800.0,75.25142857142856
1473,576,6.25,3600.0,15806400.0,75.26857142857143
1474,576,6.25,3600.0,15810000.0,75.28571428571429
1475,576,6.25,3600.0,15813600.0,75.30285714285714
1476,576,6.25,3600.0,15817200.0,75.32
1477,576,6.25,3600.0,15820800.0,75.33714285714285
1478,576,6.25,3600.0,15824400.0,75.35428571428572
1479,576,6.25,3600.0,15828000.0,75.37142857142857
1480,576,6.25,3600.0,15831600.0,75.38857142857142
1481,576,6.25,3600.0,15835200.0,75.40571428571428
1482,576,6.25,3600.0,15838800.0,75.42285714285714
1483,576,6.25,3600.0,15842400.0,75.44
1484,576,6.25,3600.0,15846000.0,75.45714285714286
1485,576,6.25,3600.0,15849600.0,75.47428571428571
1486,576,6.25,3600.0,15853200.0,75.49142857142857
1487,576,6.25,3600.0,15856800.0,75.50857142857143
1488,576,6.25,3600.0,15860400.0,75.52571428571429
1489,576,6.25,3600.0,15864000.0,75.54285714285714
1490,576,6.25,3600.0,15867600.0,75.56
1491,576,6.25,3600.0,15871200.0,75.57714285714286
1492,576,6.25,3600.0,15874800.0,75.59428571428572
1493,576,6.25,3600.0,15878400.0,75.61142857142858
1494,576,6.25,3600.0,15882000.0,75.62857142857143
1495,576,6.25,3600.0,15885600.0,75.64571428571428
1496,576,6.25,3600.0,15889200.0,75.66285714285715
1497,576,6.25,3600.0,15892800.0,75.68
1498,576,6.25,3600.0,15896400.0,75.69714285714285
1499,576,6.25,3600.0,15900000.0,75.71428571428571
1500,576,6.25,3600.0,15903600.0,75.73142857142857
1501,576,6.25,3600.0,15907200.0,75.74857142857144
1502,576,6.25,3600.0,15910800.0,75.76571428571428
1503,576,6.25,3600.0,15914400.0,75.78285714285714
1504,576,6.25,3600.0,15918000.0,75.8
1505,576,6.25,3600.0,15921600.0,75.81714285714285
1506,576,6.25,3600.0,15925200.0,75.83428571428571
1507,576,6.25,3600.0,15928800.0,75.85142857142857
1508,576,6.25,3600.0,15932400.0,75.86857142857143
1509,576,6.25,3600.0,15936000.0,75.88571428571429
1510,576,6.25,3600.0,15939600.0,75.90285714285714
1511,576,6.25,3600.0,15943200.0,75.92
1512,576,6.25,3600.0,15946800.0,75.93714285714286
1513,576,6.25,3600.0,15950400.0,75.95428571428572
1514,576,6.25,3600.0,15954000.0,75.97142857142856
1515,576,6.25,3600.0,15957600.0,75.98857142857143
1516,576,6.25,3600.0,15961200.0,76.00571428571429
1517,576,6.25,3600.0,15964800.0,76.02285714285715
1518,576,6.25,3600.0,15968400.0,76.03999999999999
1519,576,6.25,3600.0,15972000.0,76.05714285714285
1520,576,6.25,3600.0,15975600.0,76.07428571428572
1521,576,6.25,3600.0,15979200.0,76.09142857142858
1522,576,6.25,3600.0,15982800.0,76.10857142857142
1523,576,6.25,3600.0,15986400.0,76.12571428571428
1524,576,6.25,3600.0,15990000.0,76.14285714285714
1525,576,6.25,3600.0,15993600.0,76.16000000000001
1526,576,6.25,3600.0,15997200.0,76.17714285714285
1527,576,6.25,3600.0,16000800.0,76.19428571428571
1528,576,6.25,3600.0,16004400.0,76.21142857142857
1529,576,6.25,3600.0,16008000.0,76.22857142857143
1530,576,6.25,3600.0,16011600.0,76.24571428571429
1531,576,6.25,3600.0,16015200.0,76.26285714285714
1532,576,6.25,3600.0,16018800.0,76.28
1533,576,6.25,3600.0,16022400.0,76.29714285714286
1534,576,6.25,3600.0,16026000.0,76.31428571428572
1535,576,6.25,3600.0,16029600.0,76.33142857142857
1536,576,6.25,3600.0,16033200.0,76.34857142857143
1537,576,6.25,3600.0,16036800.0,76.36571428571428
1538,576,6.25,3600.0,16040400.0,76.38285714285715
1539,576,6.25,3600.0,16044000.0,76.4
1540,576,6.25,3600.0,16047600.0,76.41714285714286
1541,576,6.25,3600.0,16051200.0,76.4342857142857
1542,576,6.25,3600.0,16054800.0,76.45142857142856
1543,576,6.25,3600.0,16058400.0,76.46857142857144
1544,576,6.25,3600.0,16062000.0,76.4857142857143
1545,576,6.25,3600.0,16065600.0,76.50285714285714
1546,576,6.25,3600.0,16069200.0,76.52
1547,576,6.25,3600.0,16072800.0,76.53714285714285
1548,576,6.25,3600.0,16076400.0,76.55428571428573
1549,576,6.25,3600.0,16080000.0,76.57142857142857
1550,576,6.25,3600.0,16083600.0,76.58857142857143
1551,576,6.25,3600.0,16087200.0,76.60571428571428
1552,576,6.25,3600.0,16090800.0,76.62285714285714
1553,576,6.25,3600.0,16094400.0,76.64
1554,576,6.25,3600.0,16098000.0,76.65714285714286
1555,576,6.25,3600.0,16101600.0,76.67428571428572
1556,576,6.25,3600.0,16105200.0,76.69142857142856
1557,576,6.25,3600.0,16108800.0,76.70857142857143
1558,576,6.25,3600.0,16112400.0,76.72571428571429
1559,576,6.25,3600.0,16116000.0,76.74285714285715
1560,576,6.25,3600.0,16119600.0,76.75999999999999
1561,576,6.25,3600.0,16123200.0,76.77714285714285
1562,576,6.25,3600.0,16126800.0,76.79428571428572
1563,576,6.25,3600.0,16130400.0,76.81142857142858
1564,576,6.25,3600.0,16134000.0,76.82857142857142
1565,576,6.25,3600.0,16137600.0,76.84571428571428
1566,576,6.25,3600.0,16141200.0,76.86285714285714
1567,576,6.25,3600.0,16144800.0,76.88000000000001
1568,576,6.25,3600.0,16148400.0,76.89714285714285
1569,576,6.25,3600.0,16152000.0,76.91428571428571
1570,576,6.25,3600.0,16155600.0,76.93142857142857
1571,576,6.25,3600.0,16159200.0,76.94857142857143
1572,576,6.25,3600.0,16162800.0,76.96571428571428
1573,576,6.25,3600.0,16166400.0,76.98285714285714
1574,576,6.25,3600.0,16170000.0,77.0
1575,576,6.25,3600.0,16173600.0,77.01714285714286
1576,576,6.25,3600.0,16177200.0,77.03428571428572
1577,576,6.25,3600.0,16180800.0,77.05142857142857
1578,576,6.25,3600.0,16184400.0,77.06857142857143
1579,576,6.25,3600.0,16188000.0,77.08571428571429
1580,576,6.25,3600.0,16191600.0,77.10285714285715
1581,576,6.25,3600.0,16195200.0,77.12
1582,576,6.25,3600.0,16198800.0,77.13714285714286
1583,576,6.25,3600.0,16202400.0,77.15428571428572
1584,576,6.25,3600.0,16206000.0,77.17142857142856
1585,576,6.25,3600.0,16209600.0,77.18857142857144
1586,576,6.25,3600.0,16213200.0,77.2057142857143
1587,576,6.25,3600.0,16216800.0,77.22285714285714
1588,576,6.25,3600.0,16220400.0,77.24
1589,576,6.25,3600.0,16224000.0,77.25714285714285
1590,576,6.25,3600.0,16227600.0,77.27428571428572
1591,576,6.25,3600.0,16231200.0,77.29142857142857
1592,576,6.25,3600.0,16234800.0,77.30857142857143
1593,576,6.25,3600.0,16238400.0,77.32571428571428
1594,576,6.25,3600.0,16242000.0,77.34285714285714
1595,576,6.25,3600.0,16245600.0,77.36
1596,576,6.25,3600.0,16249200.0,77.37714285714286
1597,576,6.25,3600.0,16252800.0,77.39428571428572
1598,576,6.25,3600.0,16256400.0,77.41142857142857
1599,576,6.25,3600.0,16260000.0,77.42857142857143
1600,576,6.25,3600.0,16263600.0,77.44571428571429
1601,576,6.25,3600.0,16267200.0,77.46285714285715
1602,576,6.25,3600.0,16270800.0,77.48
1603,576,6.25,3600.0,16274400.0,77.49714285714285
1604,576,6.25,3600.0,16278000.0,77.51428571428572
1605,576,6.25,3600.0,16281600.0,77.53142857142858
1606,576,6.25,3600.0,16285200.0,77.54857142857144
1607,576,6.25,3600.0,16288800.0,77.56571428571428
1608,576,6.25,3600.0,16292400.0,77.58285714285714
1609,576,6.25,3600.0,16296000.0,77.60000000000001
1610,576,6.25,3600.0,16299600.0,77.61714285714287
1611,576,6.25,3600.0,16303200.0,77.63428571428571
1612,576,6.25,3600.0,16306800.0,77.65142857142857
1613,576,6.25,3600.0,16310400.0,77.66857142857143
1614,576,6.25,3600.0,16314000.0,77.68571428571428
1615,576,6.25,3600.0,16317600.0,77.70285714285714
1616,576,6.25,3600.0,16321200.0,77.72
1617,576,6.25,3600.0,16324800.0,77.73714285714286
1618,576,6.25,3600.0,16328400.0,77.75428571428571
1619,576,6.25,3600.0,16332000.0,77.77142857142857
1620,576,6.25,3600.0,16335600.0,77.78857142857143
1621,576,6.25,3600.0,16339200.0,77.80571428571429
1622,576,6.25,3600.0,16342800.0,77.82285714285713
1623,576,6.25,3600.0,16346400.0,77.84
1624,576,6.25,3600.0,16350000.0,77.85714285714286
1625,576,6.25,3600.0,16353600.0,77.87428571428572
1626,576,6.25,3600.0,16357200.0,77.89142857142856
1627,576,6.25,3600.0,16360800.0,77.90857142857142
1628,576,6.25,3600.0,16364400.0,77.92571428571429
1629,576,6.25,3600.0,16368000.0,77.94285714285715
1630,576,6.25,3600.0,16371600.0,77.96
1631,576,6.25,3600.0,16375200.0,77.97714285714285
1632,576,6.25,3600.0,16378800.0,77.99428571428571
1633,576,6.25,3600.0,16382400.0,78.01142857142858
1634,576,6.25,3600.0,16386000.0,78.02857142857142
1635,576,6.25,3600.0,16389600.0,78.04571428571428
1636,576,6.25,3600.0,16393200.0,78.06285714285714
1637,576,6.25,3600.0,16396800.0,78.08
1638,576,6.25,3600.0,16400400.0,78.09714285714286
1639,576,6.25,3600.0,16404000.0,78.11428571428571
1640,576,6.25,3600.0,16407600.0,78.13142857142857
1641,576,6.25,3600.0,16411200.0,78.14857142857143
1642,576,6.25,3600.0,16414800.0,78.16571428571429
1643,576,6.25,3600.0,16418400.0,78.18285714285715
1644,576,6.25,3600.0,16422000.0,78.2
1645,576,6.25,3600.0,16425600.0,78.21714285714285
1646,576,6.25,3600.0,16429200.0,78.23428571428572
1647,576,6.25,3600.0,16432800.0,78.25142857142858
1648,576,6.25,3600.0,16436400.0,78.26857142857143
1649,576,6.25,3600.0,16440000.0,78.28571428571428
1650,576,6.25,3600.0,16443600.0,78.30285714285714
1651,576,6.25,3600.0,16447200.0,78.32000000000001
1652,576,6.25,3600.0,16450800.0,78.33714285714287
1653,576,6.25,3600.0,16454400.0,78.35428571428571
1654,576,6.25,3600.0,16458000.0,78.37142857142857
1655,576,6.25,3600.0,16461600.0,78.38857142857142
1656,576,6.25,3600.0,16465200.0,78.4057142857143
1657,576,6.25,3600.0,16468800.0,78.42285714285714
1658,576,6.25,3600.0,16472400.0,78.44
1659,576,6.25,3600.0,16476000.0,78.45714285714286
1660,576,6.25,3600.0,16479600.0,78.47428571428571
1661,576,6.25,3600.0,16483200.0,78.49142857142857
1662,576,6.25,3600.0,16486800.0,78.50857142857143
1663,576,6.25,3600.0,16490400.0,78.52571428571429
1664,576,6.25,3600.0,16494000.0,78.54285714285714
1665,576,6.25,3600.0,16497600.0,78.56
1666,576,6.25,3600.0,16501200.0,78.57714285714286
1667,576,6.25,3600.0,16504800.0,78.59428571428572
1668,576,6.25,3600.0,16508400.0,78.61142857142858
1669,576,6.25,3600.0,16512000.0,78.62857142857142
1670,576,6.25,3600.0,16515600.0,78.64571428571429
1671,576,6.25,3600.0,16519200.0,78.66285714285715
1672,576,6.25,3600.0,16522800.0,78.68
1673,576,6.25,3600.0,16526400.0,78.69714285714285
1674,576,6.25,3600.0,16530000.0,78.71428571428571
1675,576,6.25,3600.0,16533600.0,78.73142857142858
1676,576,6.25,3600.0,16537200.0,78.74857142857142
1677,576,6.25,3600.0,16540800.0,78.76571428571428
1678,576,6.25,3600.0,16544400.0,78.78285714285714
1679,576,6.25,3600.0,16548000.0,78.8
1680,576,6.25,3600.0,16551600.0,78.81714285714285
